,date_time,currency,impact,name,actual,forecast,previous
282,2008-03-18 13:15:00,USD,High Impact Expected,FOMC Statement,0.0,0.0,0.0
283,2008-03-18 13:15:00,USD,High Impact Expected,Federal Funds Rate,2.25,2.25,3.0
284,2008-03-19 04:30:00,GBP,High Impact Expected,Claimant Count Change,-2.8,-5.0,-9.1
285,2008-03-19 04:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
286,2008-03-20 04:30:00,GBP,High Impact Expected,Retail Sales m/m,1.0,-0.1,1.1
287,2008-03-24 09:00:00,USD,High Impact Expected,Existing Home Sales,5.03,4.85,4.89
288,2008-03-25 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,1.3,0.5,-0.3
289,2008-03-25 09:00:00,USD,High Impact Expected,CB Consumer Confidence,64.5,73.5,76.4
290,2008-03-26 03:45:00,GBP,High Impact Expected,Inflation Report Hearings,0.0,0.0,0.0
291,2008-03-26 04:00:00,EUR,High Impact Expected,German Ifo Business Climate,104.8,103.5,104.1
292,2008-03-26 04:30:00,EUR,High Impact Expected,ECB President Trichet Speaks,0.0,0.0,0.0
293,2008-03-26 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,-2.6,-0.3,-1.0
294,2008-03-26 09:00:00,USD,High Impact Expected,New Home Sales,590.0,578.0,601.0
295,2008-03-26 16:45:00,NZD,High Impact Expected,Current Account,-3.41,-3.54,-5.22
296,2008-03-26 16:45:00,NZD,High Impact Expected,Trade Balance,258.0,180.0,-316.0
297,2008-03-26 18:10:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
298,2008-03-27 06:00:00,GBP,High Impact Expected,CBI Realized Sales,1.0,-6.0,-3.0
299,2008-03-27 07:30:00,USD,High Impact Expected,Unemployment Claims,366.0,370.0,375.0
300,2008-03-27 16:45:00,NZD,High Impact Expected,GDP q/q,1.0,0.8,0.5
301,2008-03-28 02:00:00,GBP,High Impact Expected,Nationwide HPI m/m,-0.6,-0.3,-0.5
302,2008-03-28 04:30:00,GBP,High Impact Expected,Current Account,-8.5,-18.3,-19.1
303,2008-03-31 07:30:00,CAD,High Impact Expected,GDP m/m,0.6,0.4,-0.7
304,2008-03-31 18:50:00,JPY,High Impact Expected,Tankan Manufacturing Index,11.0,13.0,19.0
305,2008-03-31 20:00:00,CNY,High Impact Expected,Manufacturing PMI,58.4,0.0,53.4
306,2008-03-31 22:30:00,AUD,High Impact Expected,Cash Rate,7.25,7.25,7.25
307,2008-03-31 22:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
308,2008-04-01 03:30:00,GBP,High Impact Expected,Manufacturing PMI,51.3,51.1,51.3
309,2008-04-01 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,48.6,47.5,48.3
310,2008-04-02 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,8.0,-40.0,-18.0
311,2008-04-02 08:30:00,USD,High Impact Expected,Fed Chairman Bernanke Testifies,0.0,0.0,0.0
312,2008-04-03 03:30:00,GBP,High Impact Expected,Services PMI,52.1,53.3,54.0
313,2008-04-03 09:00:00,USD,High Impact Expected,FOMC Member Geithner Speaks,0.0,0.0,0.0
314,2008-04-03 09:00:00,USD,High Impact Expected,Fed Chairman Bernanke Testifies,0.0,0.0,0.0
315,2008-04-03 09:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,49.6,48.5,49.3
316,2008-04-03 17:00:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
317,2008-04-03 19:30:00,AUD,High Impact Expected,Retail Sales m/m,-0.1,0.3,-0.1
318,2008-04-04 00:45:00,CHF,High Impact Expected,CPI m/m,0.3,0.2,0.1
319,2008-04-04 06:00:00,CAD,High Impact Expected,Employment Change,14.6,15.0,43.3
320,2008-04-04 06:00:00,CAD,High Impact Expected,Unemployment Rate,6.0,5.8,5.8
321,2008-04-04 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,-80.0,-50.0,-76.0
322,2008-04-04 07:30:00,USD,High Impact Expected,Unemployment Rate,5.1,5.0,4.8
323,2008-04-04 09:00:00,CAD,High Impact Expected,Ivey PMI,59.0,62.5,62.0
324,2008-04-06 20:30:00,AUD,High Impact Expected,Building Approvals m/m,0.1,0.0,1.4
325,2008-04-06 20:30:00,AUD,High Impact Expected,Trade Balance,-3.29,-2.52,-2.54
326,2008-04-07 07:30:00,CAD,High Impact Expected,Building Permits m/m,-1.0,0.9,-3.5
327,2008-04-07 17:00:00,NZD,High Impact Expected,NZIER Business Confidence,-64.0,0.0,-26.0
328,2008-04-08 02:00:00,GBP,High Impact Expected,Halifax HPI m/m,-2.5,-0.3,-0.4
329,2008-04-08 07:15:00,CAD,High Impact Expected,Housing Starts,255.0,225.0,256.0
330,2008-04-08 09:00:00,USD,High Impact Expected,Pending Home Sales m/m,-1.9,-0.8,0.3
331,2008-04-08 13:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
332,2008-04-09 02:22:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
333,2008-04-09 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,0.4,0.0,0.5
334,2008-04-09 08:30:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
335,2008-04-09 20:30:00,AUD,High Impact Expected,Employment Change,14.8,10.0,7.2
336,2008-04-10 06:00:00,GBP,High Impact Expected,MPC Rate Statement,0.0,0.0,0.0
337,2008-04-10 06:00:00,GBP,High Impact Expected,Official Bank Rate,5.0,5.0,5.25
338,2008-04-10 07:30:00,CAD,High Impact Expected,Trade Balance,4.9,3.4,2.8
339,2008-04-10 07:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
340,2008-04-10 07:30:00,USD,High Impact Expected,Trade Balance,-62.3,-57.4,-59.0
341,2008-04-10 07:30:00,USD,High Impact Expected,Unemployment Claims,357.0,385.0,406.0
342,2008-04-10 12:00:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
343,2008-04-10 23:00:00,CNY,High Impact Expected,USD-Denominated Trade Balance,13.4,11.9,8.6
344,2008-04-11 08:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,63.2,69.0,69.5
345,2008-04-11 00:00:00,All,High Impact Expected,G7 Meetings,0.0,0.0,0.0
346,2008-04-13 17:45:00,NZD,High Impact Expected,Core Retail Sales m/m,0.2,0.3,0.4
347,2008-04-13 17:45:00,NZD,High Impact Expected,Retail Sales m/m,-0.7,0.0,0.3
348,2008-04-13 20:30:00,AUD,High Impact Expected,Home Loans m/m,-5.9,0.5,3.1
349,2008-04-14 03:30:00,GBP,High Impact Expected,PPI Input m/m,1.8,1.8,1.9
350,2008-04-14 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,0.1,0.1,-0.1
351,2008-04-14 07:30:00,USD,High Impact Expected,Retail Sales m/m,0.2,0.0,-0.4
352,2008-04-14 09:30:00,CAD,High Impact Expected,BOC Business Outlook Survey,0.0,0.0,0.0
353,2008-04-14 17:45:00,NZD,High Impact Expected,CPI q/q,0.7,0.9,1.2
354,2008-04-14 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
355,2008-04-15 03:30:00,GBP,High Impact Expected,CPI y/y,2.5,2.6,2.5
356,2008-04-15 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,-40.7,-30.0,-32.0
357,2008-04-15 07:30:00,USD,High Impact Expected,PPI m/m,1.1,0.6,0.3
358,2008-04-15 08:00:00,USD,High Impact Expected,TIC Long-Term Purchases,72.5,58.0,57.1
359,2008-04-16 01:30:00,CNY,High Impact Expected,Industrial Production y/y,17.8,16.5,15.4
360,2008-04-16 03:30:00,GBP,High Impact Expected,Claimant Count Change,-1.2,-1.8,0.6
361,2008-04-16 07:30:00,USD,High Impact Expected,Building Permits,0.93,0.97,0.98
362,2008-04-16 07:30:00,USD,High Impact Expected,Core CPI m/m,0.2,0.2,0.0
363,2008-04-16 13:30:00,USD,High Impact Expected,FOMC Member Mishkin Speaks,0.0,0.0,0.0
364,2008-04-16 21:00:00,CNY,High Impact Expected,GDP q/y,10.6,10.4,11.2
365,2008-04-17 06:00:00,CAD,High Impact Expected,Core CPI m/m,0.2,0.3,0.5
366,2008-04-17 07:30:00,USD,High Impact Expected,Unemployment Claims,372.0,375.0,355.0
367,2008-04-20 20:30:00,AUD,High Impact Expected,PPI q/q,1.9,1.0,0.6
368,2008-04-22 08:00:00,CAD,High Impact Expected,BOC Rate Statement,0.0,0.0,0.0
369,2008-04-22 08:00:00,CAD,High Impact Expected,Overnight Rate,3.0,3.0,3.5
370,2008-04-22 09:00:00,USD,High Impact Expected,Existing Home Sales,4.93,4.9,5.03
371,2008-04-22 20:30:00,AUD,High Impact Expected,CPI q/q,1.3,1.1,0.9
372,2008-04-23 03:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
373,2008-04-23 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,-0.3,0.4,1.1
374,2008-04-23 16:00:00,NZD,High Impact Expected,Official Cash Rate,8.25,8.25,8.25
375,2008-04-23 16:00:00,NZD,High Impact Expected,RBNZ Rate Statement,0.0,0.0,0.0
376,2008-04-24 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,102.4,104.3,104.8
377,2008-04-24 03:30:00,GBP,High Impact Expected,Retail Sales m/m,-0.4,-0.3,1.1
378,2008-04-24 07:30:00,EUR,High Impact Expected,ECB President Trichet Speaks,0.0,0.0,0.0
379,2008-04-24 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,1.5,0.5,-2.1
380,2008-04-24 09:00:00,USD,High Impact Expected,New Home Sales,526.0,580.0,575.0
381,2008-04-24 09:30:00,CAD,High Impact Expected,BOC Monetary Policy Report,0.0,0.0,0.0
382,2008-04-24 10:15:00,CAD,High Impact Expected,BOC Press Conference,0.0,0.0,0.0
383,2008-04-25 03:30:00,GBP,High Impact Expected,Prelim GDP q/q,0.4,0.4,0.6
384,2008-04-28 17:45:00,NZD,High Impact Expected,Trade Balance,-50.0,400.0,259.0
385,2008-04-29 03:45:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
386,2008-04-29 05:00:00,GBP,High Impact Expected,CBI Realized Sales,-26.0,-3.0,1.0
387,2008-04-29 09:00:00,USD,High Impact Expected,CB Consumer Confidence,62.3,62.0,65.9
388,2008-04-29 17:45:00,NZD,High Impact Expected,Building Consents m/m,-9.1,0.0,-6.6
389,2008-04-30 01:00:00,GBP,High Impact Expected,Nationwide HPI m/m,-1.1,-0.5,-0.7
390,2008-04-30 02:28:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
391,2008-04-30 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,10.0,-60.0,3.0
392,2008-04-30 07:30:00,CAD,High Impact Expected,GDP m/m,-0.2,0.2,0.6
393,2008-04-30 07:30:00,USD,High Impact Expected,Advance GDP q/q,0.6,0.2,0.6
394,2008-04-30 13:15:00,USD,High Impact Expected,FOMC Statement,0.0,0.0,0.0
395,2008-04-30 13:15:00,USD,High Impact Expected,Federal Funds Rate,2.0,2.0,2.25
396,2008-04-30 20:00:00,CNY,High Impact Expected,Manufacturing PMI,59.2,0.0,58.4
397,2008-04-30 20:30:00,AUD,High Impact Expected,Building Approvals m/m,-5.7,-1.0,-0.8
398,2008-05-01 03:30:00,GBP,High Impact Expected,Manufacturing PMI,51.0,50.7,51.3
399,2008-05-01 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,48.6,48.0,48.6
400,2008-05-01 10:45:00,CAD,High Impact Expected,BOC Gov Carney Speaks,0.0,0.0,0.0
401,2008-05-01 20:30:00,AUD,High Impact Expected,Retail Sales m/m,0.5,0.3,-0.1
402,2008-05-02 02:00:00,GBP,High Impact Expected,Halifax HPI m/m,-1.3,-0.6,-2.5
403,2008-05-02 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,-20.0,-80.0,-81.0
404,2008-05-02 07:30:00,USD,High Impact Expected,Unemployment Rate,5.0,5.2,5.1
405,2008-05-02 08:30:00,USD,High Impact Expected,Fed Announcement,0.0,0.0,0.0
406,2008-05-04 17:45:00,NZD,High Impact Expected,Labor Cost Index q/q,0.7,0.8,1.1
407,2008-05-05 09:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,52.0,49.1,49.6
408,2008-05-05 19:30:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
409,2008-05-05 20:30:00,AUD,High Impact Expected,Trade Balance,-2.74,-2.92,-3.26
410,2008-05-05 23:30:00,AUD,High Impact Expected,Cash Rate,7.25,7.25,7.25
411,2008-05-05 23:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
412,2008-05-06 00:45:00,CHF,High Impact Expected,CPI m/m,0.8,0.8,0.3
413,2008-05-06 03:30:00,GBP,High Impact Expected,Services PMI,50.4,51.7,52.1
414,2008-05-06 07:30:00,CAD,High Impact Expected,Building Permits m/m,-4.5,1.3,0.8
415,2008-05-06 09:00:00,CAD,High Impact Expected,Ivey PMI,57.6,54.5,59.0
416,2008-05-06 16:00:00,NZD,High Impact Expected,RBNZ Financial Stability Report,0.0,0.0,0.0
417,2008-05-07 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,-0.5,0.0,0.4
418,2008-05-07 09:00:00,USD,High Impact Expected,Pending Home Sales m/m,-1.0,-1.0,-2.8
419,2008-05-07 17:45:00,NZD,High Impact Expected,Employment Change q/q,-1.3,-0.1,0.9
420,2008-05-07 17:45:00,NZD,High Impact Expected,Unemployment Rate,3.6,3.5,3.4
421,2008-05-07 20:30:00,AUD,High Impact Expected,Employment Change,25.4,10.2,18.2
422,2008-05-08 06:00:00,GBP,High Impact Expected,Official Bank Rate,5.0,5.0,5.0
423,2008-05-08 07:15:00,CAD,High Impact Expected,Housing Starts,214.0,225.0,243.0
424,2008-05-08 07:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
425,2008-05-08 20:30:00,AUD,High Impact Expected,RBA Monetary Policy Statement,0.0,0.0,0.0
426,2008-05-09 06:00:00,CAD,High Impact Expected,Employment Change,19.2,10.0,14.6
427,2008-05-09 06:00:00,CAD,High Impact Expected,Unemployment Rate,6.1,6.0,6.0
428,2008-05-09 07:30:00,CAD,High Impact Expected,Trade Balance,5.5,4.5,4.8
429,2008-05-09 07:30:00,USD,High Impact Expected,Trade Balance,-58.2,-61.4,-61.7
430,2008-05-11 20:30:00,AUD,High Impact Expected,Home Loans m/m,-6.1,-0.8,-6.8
431,2008-05-11 23:00:00,CNY,High Impact Expected,USD-Denominated Trade Balance,16.7,15.5,13.4
432,2008-05-12 03:30:00,GBP,High Impact Expected,PPI Input m/m,2.4,1.8,1.7
433,2008-05-13 03:30:00,GBP,High Impact Expected,CPI y/y,3.0,2.6,2.5
434,2008-05-13 03:30:00,GBP,High Impact Expected,Core CPI y/y,1.4,1.3,1.2
435,2008-05-13 04:30:00,AUD,High Impact Expected,Annual Budget Release,0.0,0.0,0.0
436,2008-05-13 07:20:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
437,2008-05-13 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,0.5,0.2,0.4
438,2008-05-13 07:30:00,USD,High Impact Expected,Retail Sales m/m,-0.2,-0.2,0.2
439,2008-05-13 21:00:00,CNY,High Impact Expected,Industrial Production y/y,15.7,17.5,17.8
440,2008-05-14 03:30:00,GBP,High Impact Expected,Claimant Count Change,7.2,0.1,3.6
441,2008-05-14 04:30:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
442,2008-05-14 04:30:00,GBP,High Impact Expected,BOE Inflation Report,0.0,0.0,0.0
443,2008-05-14 07:30:00,USD,High Impact Expected,Core CPI m/m,0.1,0.2,0.2
444,2008-05-14 17:45:00,NZD,High Impact Expected,Core Retail Sales m/m,-0.5,-0.4,0.1
445,2008-05-14 17:45:00,NZD,High Impact Expected,Retail Sales m/m,-1.2,-0.4,-0.6
446,2008-05-15 01:00:00,EUR,High Impact Expected,German Prelim GDP q/q,1.5,0.7,0.3
447,2008-05-15 04:00:00,EUR,High Impact Expected,Final CPI y/y,3.3,3.3,3.3
448,2008-05-15 08:00:00,USD,High Impact Expected,TIC Long-Term Purchases,80.4,63.6,64.9
449,2008-05-15 08:30:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
450,2008-05-15 17:45:00,NZD,High Impact Expected,PPI Input q/q,2.3,1.1,1.3
451,2008-05-15 18:50:00,JPY,High Impact Expected,Prelim GDP q/q,0.8,0.6,0.6
452,2008-05-16 07:30:00,USD,High Impact Expected,Building Permits,0.98,0.92,0.93
453,2008-05-16 08:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,59.5,62.0,62.6
454,2008-05-19 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
455,2008-05-20 02:28:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
456,2008-05-20 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,-41.4,-37.5,-40.7
457,2008-05-20 07:30:00,USD,High Impact Expected,PPI m/m,0.2,0.4,1.1
458,2008-05-21 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,103.5,102.1,102.4
459,2008-05-21 03:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
460,2008-05-21 06:00:00,CAD,High Impact Expected,Core CPI m/m,0.3,0.2,0.2
461,2008-05-21 13:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
462,2008-05-21 21:00:00,NZD,High Impact Expected,Annual Budget Release,0.0,0.0,0.0
463,2008-05-22 03:30:00,GBP,High Impact Expected,Retail Sales m/m,-0.2,-0.5,-0.2
464,2008-05-22 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,0.0,0.4,-0.4
465,2008-05-22 07:30:00,USD,High Impact Expected,Unemployment Claims,365.0,373.0,374.0
466,2008-05-23 03:30:00,GBP,High Impact Expected,Second Estimate GDP q/q,0.4,0.4,0.4
467,2008-05-23 09:00:00,USD,High Impact Expected,Existing Home Sales,4.89,4.86,4.94
468,2008-05-25 17:45:00,NZD,High Impact Expected,Trade Balance,-334.0,-151.0,-44.0
469,2008-05-26 20:00:00,NZD,High Impact Expected,ANZ Business Confidence,-49.7,0.0,-54.8
470,2008-05-26 22:00:00,NZD,High Impact Expected,Inflation Expectations q/q,2.9,0.0,2.7
471,2008-05-27 09:00:00,USD,High Impact Expected,CB Consumer Confidence,57.2,60.0,62.8
472,2008-05-27 09:00:00,USD,High Impact Expected,New Home Sales,526.0,522.0,509.0
473,2008-05-28 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,2.5,-0.4,1.7
474,2008-05-28 20:30:00,AUD,High Impact Expected,Private Capital Expenditure q/q,-2.5,3.1,7.3
475,2008-05-29 01:00:00,GBP,High Impact Expected,Nationwide HPI m/m,-2.5,-0.5,-0.9
476,2008-05-29 05:00:00,GBP,High Impact Expected,CBI Realized Sales,-14.0,-25.0,-26.0
477,2008-05-29 07:30:00,USD,High Impact Expected,Prelim GDP q/q,0.9,0.9,0.6
478,2008-05-29 17:45:00,NZD,High Impact Expected,Building Consents m/m,82.1,0.0,-14.5
479,2008-05-30 07:30:00,CAD,High Impact Expected,GDP m/m,-0.2,0.0,-0.3
480,2008-05-31 20:00:00,CNY,High Impact Expected,Manufacturing PMI,53.3,0.0,59.2
481,2008-06-01 20:30:00,AUD,High Impact Expected,Retail Sales m/m,-0.2,0.2,0.2
482,2008-06-02 03:30:00,GBP,High Impact Expected,Manufacturing PMI,50.0,51.0,50.8
483,2008-06-02 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,49.6,48.6,48.6
484,2008-06-02 20:30:00,AUD,High Impact Expected,Building Approvals m/m,7.8,-0.9,-5.5
485,2008-06-02 23:30:00,AUD,High Impact Expected,Cash Rate,7.25,7.25,7.25
486,2008-06-02 23:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
487,2008-06-03 00:45:00,CHF,High Impact Expected,CPI m/m,0.8,0.4,0.8
488,2008-06-03 08:00:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
489,2008-06-03 20:30:00,AUD,High Impact Expected,GDP q/q,0.6,0.3,0.7
490,2008-06-04 03:30:00,GBP,High Impact Expected,Services PMI,49.8,50.4,50.4
491,2008-06-04 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,40.0,-30.0,13.0
492,2008-06-04 09:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,51.7,51.0,52.0
493,2008-06-04 13:45:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
494,2008-06-04 16:00:00,NZD,High Impact Expected,Official Cash Rate,8.25,8.25,8.25
495,2008-06-04 16:00:00,NZD,High Impact Expected,RBNZ Press Conference,0.0,0.0,0.0
496,2008-06-04 16:00:00,NZD,High Impact Expected,RBNZ Rate Statement,0.0,0.0,0.0
497,2008-06-04 20:30:00,AUD,High Impact Expected,Trade Balance,-0.96,-1.73,-2.55
498,2008-06-05 02:00:00,GBP,High Impact Expected,Halifax HPI m/m,-2.4,-1.1,-1.5
499,2008-06-05 06:00:00,GBP,High Impact Expected,Official Bank Rate,5.0,5.0,5.0
500,2008-06-05 07:30:00,CAD,High Impact Expected,Building Permits m/m,14.5,0.4,-4.6
501,2008-06-05 07:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
502,2008-06-05 07:30:00,USD,High Impact Expected,Unemployment Claims,357.0,374.0,375.0
503,2008-06-05 09:00:00,CAD,High Impact Expected,Ivey PMI,62.5,58.8,57.6
504,2008-06-05 10:00:00,USD,High Impact Expected,FOMC Member Kohn Speaks,0.0,0.0,0.0
505,2008-06-06 06:00:00,CAD,High Impact Expected,Employment Change,8.4,10.0,19.2
506,2008-06-06 06:00:00,CAD,High Impact Expected,Unemployment Rate,6.1,6.1,6.1
507,2008-06-06 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,-49.0,-57.0,-28.0
508,2008-06-06 07:30:00,USD,High Impact Expected,Unemployment Rate,5.5,5.1,5.0
509,2008-06-09 03:30:00,GBP,High Impact Expected,PPI Input m/m,3.8,2.6,3.2
510,2008-06-09 07:15:00,CAD,High Impact Expected,Housing Starts,221.0,220.0,214.0
511,2008-06-09 09:00:00,USD,High Impact Expected,Pending Home Sales m/m,6.3,-0.5,-1.0
512,2008-06-09 19:15:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
513,2008-06-09 20:30:00,AUD,High Impact Expected,Home Loans m/m,-3.0,-2.0,-5.7
514,2008-06-10 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,0.1,0.0,-0.5
515,2008-06-10 06:00:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
516,2008-06-10 07:30:00,CAD,High Impact Expected,Trade Balance,5.1,5.7,5.7
517,2008-06-10 07:30:00,USD,High Impact Expected,Trade Balance,-60.9,-59.5,-56.5
518,2008-06-10 08:00:00,CAD,High Impact Expected,BOC Rate Statement,0.0,0.0,0.0
519,2008-06-10 08:00:00,CAD,High Impact Expected,Overnight Rate,3.0,2.75,3.0
520,2008-06-11 01:30:00,CNY,High Impact Expected,USD-Denominated Trade Balance,20.2,21.3,16.7
521,2008-06-11 03:30:00,GBP,High Impact Expected,Claimant Count Change,9.0,8.0,11.2
522,2008-06-11 20:30:00,AUD,High Impact Expected,Employment Change,-19.7,13.8,37.5
523,2008-06-11 20:30:00,AUD,High Impact Expected,Unemployment Rate,4.3,4.2,4.3
524,2008-06-12 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,1.2,0.7,1.0
525,2008-06-12 07:30:00,USD,High Impact Expected,Retail Sales m/m,1.0,0.5,0.4
526,2008-06-12 10:30:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
527,2008-06-12 17:45:00,NZD,High Impact Expected,Core Retail Sales m/m,-0.5,0.2,-0.4
528,2008-06-12 17:45:00,NZD,High Impact Expected,Retail Sales m/m,1.0,0.5,-1.2
529,2008-06-12 22:10:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
530,2008-06-13 02:25:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
531,2008-06-13 07:30:00,USD,High Impact Expected,Core CPI m/m,0.2,0.2,0.1
532,2008-06-13 08:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,56.7,59.5,59.8
533,2008-06-15 21:00:00,CNY,High Impact Expected,Industrial Production y/y,16.0,16.2,15.7
534,2008-06-16 04:00:00,EUR,High Impact Expected,Final CPI y/y,3.7,3.6,3.6
535,2008-06-16 08:00:00,USD,High Impact Expected,TIC Long-Term Purchases,115.1,63.0,79.6
536,2008-06-16 09:00:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
537,2008-06-16 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
538,2008-06-17 03:30:00,GBP,High Impact Expected,CPI y/y,3.3,3.2,3.0
539,2008-06-17 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,-52.4,-42.4,-41.4
540,2008-06-17 04:30:00,GBP,High Impact Expected,BOE Inflation Letter,0.0,0.0,0.0
541,2008-06-17 07:30:00,USD,High Impact Expected,Building Permits,0.97,0.96,0.98
542,2008-06-17 07:30:00,USD,High Impact Expected,PPI m/m,1.4,1.0,0.2
543,2008-06-18 03:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
544,2008-06-18 13:30:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
545,2008-06-19 02:30:00,CHF,High Impact Expected,Libor Rate,2.75,2.75,2.75
546,2008-06-19 02:30:00,CHF,High Impact Expected,SNB Monetary Policy Assessment,0.0,0.0,0.0
